王磊|成武|人与人|同事|21：00的时候办公室就剩下了王磊和成武两个人。
陈教亮|沈啸|人与人|同事|雇主陈教亮在面试时，对有工作经验的沈啸另眼看待，最后当场决定把他录了。
颜仲庆|潘因|人与人|同事|几十年来，正营颜仲庆和指导员潘因风雨同舟，患难与共，结下了深厚的友谊。
王一楠|王朋|人与人|同事|今天星期五，王一楠和他的合作伙伴王朋计划等今天下班就去电影院看战狼2。
朱太明|朱传河|人与人|同事|军人以服从命令为天职，虽然朱太明不太同意朱传河的做法，但却不得不去做。
王小可|王小洋|人与人|同事|抗战期间王小可腿部中弹是王小洋一路背着他走到县城就医从而保下了这一命。
李思|刘柱|人与人|同事|临别之际，李思把自己珍藏很久的军装拿出来，送给刘柱，算是退伍的礼物吧﻿。
刘松|臧一锋|人与人|同事|刘松让臧一锋帮忙关上自己办公位上的笔记本，最为回报他会给臧一锋做饭吃。
马云|王辉|人与人|同事|马云的处境非常尴尬，公司陷入困境，他不得不解雇王辉为首的这群开发人员。
亓宗宝|马云锋|人与人|同事|马云锋在言行举止上没有表现出对上级亓宗宝的尊重，所以亓宗宝不满很正常。
石东风|王靖斌|人与人|同事|没当石东风和王靖斌在工作上遇到问题时，他们都会找个会议室好好讨论一番。
李明|李聪|人与人|同事|每次李明开始工作很长时间了，李聪还没开始工作，他们合作的关系正在破裂。
张凤芝|张宜廷|人与人|同事|前几天，给张凤芝带孩子的保姆张宜廷要回去照顾家人，只好离开了张凤芝家。
石东风|王靖斌|人与人|同事|石东风的技术超群出众，深得同事们的尊重，尤其是王靖斌，简直就是崇拜他。
石东风|朱太明|人与人|同事|石东风和朱太明在这个问题上见解一致，所以他俩一拍即合，合作得非常愉快。
陈琦|陈沈杰|人与人|同事|他和陈琦打赌，只要他赢了，陈琦就要解除和陈沈杰的雇佣关系，去他的公司。
孙博文|胡莎莎|人与人|同事|同事孙博文发现iPhone 8 Plus有噪音，胡莎莎听了下，果然有。
路宝怀|孙叶梅|人与人|同事|同为富士康员工的路宝怀和孙叶梅在工作中认识熟知，最终相恋步入婚姻殿堂。
王浩|张文|人与人|同事|王浩从工作中得不到颐指气使的感觉，于是雇佣张文，以便解雇他来杀鸡吓猴。
王小可|王小洋|人与人|同事|王小可虽然在平常的工作当中脾气很好，但是生气起来连王小洋的话都不管用。
王小可|王小洋|人与人|同事|王小洋每次都只是收到王小可的钱跟要交代要办的事却从来没见过王小可本人。
张宏|张瑞|人与人|同事|为了日后能找到张宏，战友张瑞将他埋葬在海河岸边，并立碑铭志，寄托哀思。
卫胜之|杜琦艳|人与人|同事|卫胜之知道杜琦艳家境不是很好，每次发工资的时候总会偷偷的给他多发一些。
王杰明|谭宗玲|人与人|同事|消息人士透露，王杰明已经雇佣谭宗玲担任比赛解说，替换了迈克尔-史密斯。
许丹|汪诗珺|人与人|同事|许丹和他的领导汪诗珺星期六的时候去了科技馆，回来的时候他俩脸色不太对。
颜仲庆|潘因|人与人|同事|颜仲庆的丑事被曝光后就消失的无影无踪，这几日都是他的律师潘因代他出面。
陈晨|陈诚|人与人|同事|由于东西太多，陈晨搬家的时候，雇佣了陈诚家的三辆平板车才把东西都搬走。
李明|李聪|人与人|同事|预期周末完成工作，但因为李明生病，只能由李聪单独完成，因此推迟了进度。
王小可|王小洋|人与人|同事|在工作当中王小洋与王小可特别有默契彼此之间只需要一个眼神便能相互理解。
张晓燕|赵修娜|人与人|同事|在千钧一发之际，张晓燕最终选择掩护战友赵修娜撤退，而自己则壮烈牺牲了。
张格莱|李志|人与人|同事|张格莱刚到公司的时候，他的领导李志对他置之不理，没有和他有太多的交流。
张浩|龚凡|人与人|同事|张浩作为龚凡的合伙人，应该信任龚凡的办事能力，而不应该总是派人盯着他。
张伟|王兰|人与人|同事|张伟很喜欢他的同事王兰，可是公司禁止办公室恋爱，他也不知道怎么办才好了。
张文强|吴清林|人与人|同事|张文强和吴清林在上一个公司就是上下级关系，一起到了这个公司，还是一样。 
张宇|孟雪|人与人|同事|张宇在工作中一直都是老板孟雪的得力干将，这么多年的功绩离不开他的帮助。
张梓琳|李晓华|人与人|同事|张梓琳在总结大会上提出了和对手公司的李晓华合作的方案，让大家大吃一惊。
张明|李华|人与人|同事|仗着自己是上级，李华经常在下级员工张明面前耀武扬威，不把张明放在眼里。
金城武|陈可辛|人与人|同事|这也是继《如果爱》、《投名状》、《武侠》之后，金城武第四次和陈可辛合作。
周小琪|李佳莹|人与人|同事|周小琪如愿成为老板最看重的得力助手，所以派他和李佳莹合作完成此次任务。
陈晓晓|严明|人与人|同事|“陈晓晓，你跟严明行啊，战友私下聚会不叫上我们。”一起退役的班长抱怨道。
张明|李华|人与人|同事|“老板张明一点架子都没有，经常和员工们一起在员工食堂吃饭。”员工李华说。
王杰明|谭宗玲|人与人|同事|2017年8月王杰明正式与谭宗玲签约，共同为阿姨帮的发展贡献自己的力量。
许三多|伍六一|人与人|同事|班务会迎接新兵许三多欢欢喜喜拿出草原上捡绚丽矿石就要送给今后战友伍六一。
蔡芳芳|蔡慧隆|人与人|同事|蔡芳芳和蔡慧隆联手为客户提供合作无间、精辟独到的专业公关方案和传播方案。
蔡文强|李建康|人与人|同事|蔡文强总是在办公室里乱嚼舌根，又一次竟然说李建康怀孕了，同事们都惊呆了。
陈贵树|陈刚|人与人|同事|陈刚的爸爸是一个淡泊名利的人，和他的同事陈贵树共事很久都没有发生过争执。
陈晓晓|严明|人与人|同事|陈晓晓非常尊重严明，不仅因为需要尊重领导，更因为严明的工作能力非常突出。
马云|王辉|人与人|同事|大学时候马云和王辉就是好朋友，进了同一家公司，两个人合作起来也特别顺畅。
李浩|王文|人与人|同事|当时李浩所在单位处于内外交困,危机四伏的境地,上级派来了王文担任新经理。
王小可|王小洋|人与人|同事|当王小可跟王小洋看着五星红旗在天安门升起的时候突然觉地自己这一辈子值了。
杜子腾|韩友水|人与人|同事|杜子腾不想一辈子都当一个小员工，所以昨天向老板韩友水提交了辞职申请。
杜子腾|韩友水|人与人|同事|杜子腾和韩友水为了让学生们能够有更好地学习环境，每周末都会打扫一遍教室。
张少兵|楼峰峰|人与人|同事|工头张少兵又雇佣了十多个人作泥瓦匠，并且给其中一个泥瓦匠楼峰峰涨了工钱。
张明|李华|人与人|同事|公司成立初期，李华和张明便一同进入了公司，到现在李华成了张明的上级领导。
何山|王晓英|人与人|同事|何山说，大凡感情用事的人，都不适宜做领导干部，但他的领导王晓英是个例外。
朱一龙|姜瑞佳|人与人|同事|据悉，由朱一龙饰演的胡杨与姜瑞佳饰演的夏天，发生了一段一波三折的爱情故事。
顾筱莉|金聪聪|人与人|同事|看到家人的来信顾筱莉和金聪聪都泪流满面，她们在军中已经三年未回过家了。﻿
张梓琳|李晓华|人与人|同事|可以这么说,但是张梓琳却不可以出兵杀李晓华,因为出师无名,毕竟是上下级。
张浩|李凡|人与人|同事|李凡最近在工作中屡屡犯错，最近一次更是过分，这让张浩萌生了开除他的想法。
李浩|王文|人与人|同事|李浩向来不容行贿纳贿之人，最近其下属王文发生此事，他怒目切齿，恨不成声。
张明|李华|人与人|同事|李华深深的爱上了已婚的工作合作伙伴张明，虽然她知道这段感情是没有结果的。
李兴波|孙叶梅|人与人|同事|李兴波个人能力不行，还特别愿意给上级领导孙叶梅打小报告，引起大家的不满。
李兴波|孙叶梅|人与人|同事|李兴波喜欢跳舞绘画这种文艺的活动，所以此次出演决定和孙叶梅合作完成表演。
李月|李欣|人与人|同事|李月和另外一个看到过这辆坦克的战友李欣交谈过，他发誓说它是被地雷炸坏的。
江燕|齐有功|人与人|同事|利用外籍雇佣军江燕为其火中取栗,已成为齐有功当前对外扩张的一个重要手段。
路梅田|陈薇|人与人|同事|路梅田为下次航行雇用了更多的船面水手，但是新雇的那个水手陈薇有点像间谍。
马云|王辉|人与人|同事|马云和王辉在刚入伍的时候谁也看不惯谁，没想到后来成为了关系特别好的战友。
牛瑞|王炳权|人与人|同事|牛瑞擀皮，王炳权做馅，二人联手给敬老院的老人们奉上了一顿鲜美的饺子大餐。
石东风|邹春雷|人与人|同事|石东风对邹春雷从来都是以礼相待，绝无轻漫之举，但是对其他同事可不是这样。
黄传河|刘连勋|人与人|同事|虽然黄传河在新兵连伙食特别好，但班长刘连勋不让多吃，只准打一平晚的米和菜。
王志群|刘意文|人与人|同事|他的合伙人是王志群，负责在当地以佣金雇佣留学中介，其中就包括屠浩那一家。
王浩|张文|人与人|同事|王浩和张文两人在工作中推诚相见，有不同的意见，摆在桌面上谈，合作得很好。
马云|王辉|人与人|同事|王辉能力并不怎么样，之所以在公司这么长时间还不是因为老板马云是他的亲戚。
王杰明|谭宗玲|人与人|同事|王杰明开了一个连锁超市，人员不足，去招聘市场招聘人才，最后选定了谭宗玲。
张明|李华|人与人|同事|为了把踏实能干的张明一直留在公司，老板李华决定把公司百分之十的股份给他。
李浩|王文|人与人|同事|为了避免瓜田李下惹是非，李浩经理从不单独与女同事出游，但是除了王文以外。
颜仲庆|潘因|人与人|同事|颜仲庆和潘因入伍后都充分体会到了一点：部队确实能培养人、锻炼人、造就人。
杨雄|陈君|人与人|同事|杨雄对陈君说：“知道你在我家当保姆照顾我妈不容易，今天好好去休个假吧。”
崔凯华|唐雯|人与人|同事|一位新雇用的助手崔凯华说：“如果你凭感觉给领导唐雯提意见，那你就完了。”
翟建光|王希锐|人与人|同事|由于情况紧急，翟建光决定先和领导王希锐商量一下，再给客户一个满意的答案。
杨海荣|马卫玲|人与人|同事|由于杨海荣在工作中烦了很大的错误了，所以他的直属下级马卫玲也受到了批评。
朱康祥|谭程鹏|人与人|同事|在各国军事大比武中，当比赛落下帷幕，朱康祥和战友谭程鹏披上国旗绕场致意。
王小可|王小洋|人与人|同事|在王小洋离职的那天王小可没敢去送，应为他觉得自己已经没脸再去见王小洋了。
张浩|李凡|人与人|同事|张浩向来不容行贿纳贿之人，最近其下级李凡发生此事，他怒目切齿，恨不成声。
张文强|吴清林|人与人|同事|张文强带着残疾的吴清林回了老家，别人嘲讽吴清林时，他就说，吴清林是我战友。
张新|张瑞|人与人|同事|张新对自己的老领导张瑞的知遇之恩念念不忘，所以每年过年都去亲自登门拜访。
张新|张瑞|人与人|同事|张新找了个新的合作伙伴，名字叫张瑞，据说是清华大学毕业的，能力很是不错。
赵文卓|洪天明|人与人|同事|赵文卓饰演的戚继光将军与洪天明饰演的戚家军将士手握兵器，战前做好万全准备。
赵晓凤|于贝贝|人与人|同事|赵晓凤一脸激动的对旁边工位的于贝贝说：“下班后一起去新开的餐厅吃饭吧？”
赵哲群|徐明刚|人与人|同事|赵哲群由于身价倍增，怕自己出什么意外，所以雇佣了徐明刚做自己的贴身保镖。
郑华|赵君|人与人|同事|这次任务非常难，所以郑华选择和战友赵君一起并肩作战，希望能顺利完成任务。
朱琳|马永顺|人与人|同事|朱琳对身旁的人说，他已经雇佣了当地检察机关的安全首脑马永顺作为公司律师。
张文强|吴清林|人与人|同事|作为战友，就是可以把后背放心的交给对方，张文强和吴清林就这这样的典型代表。
张晓燕|赵修娜|人与人|同事| “态度好、勤快、会英语。”这是北京一位叫张晓燕的雇主对菲佣赵修娜的评价。
陈晓晓|严明|人与人|同事|“陈晓晓，我们合作也不是一天两天了，这点儿信任都没有么？”严明失望的问道。
李雨桐|薛之谦|人与人|同事|9月13日晚，网红李雨桐再次发表长文，并晒合同力证自己薛之谦的合伙人身份。
张晓燕|赵修娜|人与人|同事|案发后，不仅家中菲佣赵修娜受伤了，张晓燕自己也被要求承担其所有的医药费用。
史今|伍六一|人与人|同事|班长史今和班副伍六一在车场保养战车，两人老搭档了，也习惯利用这段时间谈事。
靳东|白百合|人与人|同事|不善言谈的靳东被搭档白百合爆料，宣传期以来，已获自己多次救场，二人默契十足。
布朗|陈飞|人与人|同事|布朗提出这次和其他公司的合作自己不方便出面，由陈飞代替他和公司谈合作事宜。
蔡文强|李建康|人与人|同事|蔡文强和李建康讨论项目方案的时候，一味证明自己是对的，却不听李建康的想法。
蔡文强|李建康|人与人|同事|蔡文强经常和李建康咬耳朵，别的同事进来又不说了，别人以为他们在说自己坏话。
陈晓晓|严明|人与人|同事|陈晓晓非常不满严明，不光因为他不具备当领导的能力，更因为他不给他升职加薪。
符晓|邢晓萌|人与人|同事|符晓接到上级邢晓萌指示,部队回到国内时,国内要组织群众欢迎，表达感谢之情。
石东风|朱太明|人与人|同事|关键时刻，石东风和朱太明放下了私人恩怨，两人合作，终于将公司的危机解决了。
张文强|吴清林|人与人|同事|合作是友谊的纽带，张文强和吴清林因为相互合作，一起工作，渐渐成了要好的朋友。
李兴波|孙叶梅|人与人|同事|经济上，李兴波和孙叶梅双方的贸易不断扩大，合作领域不断拓宽，渠道不断增多。
李浩|王文|人与人|同事|李浩雇佣退休的医生王文坐堂开药，尽管在他的药店里面并不具有实施检测的设备。
张明|李华|人与人|同事|李华仗着自己项目经验多，经常在合作伙伴张明面前耀武扬威，不把张明放在眼里。
张明|李华|人与人|同事|李华仗着自己在公司的资历深，经常在同事张明面前耀武扬威，不把张明放在眼里。
李淑梅|徐娜|人与人|同事|李淑梅在处理上下级关系上做的很是不错。所以领导徐娜很看好他以后的发展前途。
李兴波|孙叶梅|人与人|同事|李兴波喜欢跳舞绘画这种文艺的活动，所以受到兴趣相同的老板孙叶梅的特别关注。
来肖华|刘艺|人与人|同事|刘艺今天把服务器弄挂了，他的合作伙伴来肖华因为没法使用服务器而不用加班了。
刘英|李贺|人与人|同事|刘英即使要辞职了，还是很出色的完成了工作的交接，不至于新员工李贺手忙脚乱。
李思|刘柱|人与人|同事|刘柱的饺子馆不大，生意却好得很，李思总是建议老板多雇一个人，他自己忙不过来。
李思|刘柱|人与人|同事|刘柱每次回家探亲，都给李思带家乡的特产，毕竟在外当兵，好久尝不到家乡的味道。
莫文蔚|周星驰|人与人|同事|莫文蔚与周星驰再携手，她不仅在电影《美人鱼》中献唱，更是卖力为电影做宣传。
赵哲群|徐明刚|人与人|同事|十年来，赵哲群一直聘请徐明刚作高级顾问，他们之间已经非常默契，互相信任了。
吴兴峰|邵泽平|人与人|同事|虽然吴兴峰和邵泽平没见过面，但是同为华为员工，会经常在电话会议中交流问题。
张文强|吴清林|人与人|同事|同事之间应该相互信任，互帮互助，要向张文强和吴清林他们学习，他们做的就很好。
张明|李华|人与人|同事|为了继续留在部队，李华不得不与自己最好的战友张明竞争继续留下来的唯一名额。
高钦峰|李增伟|人与人|同事|为了推进项目的进度，高钦峰特意聘请李增伟来自己公司做首席顾问兼任项目经理。
李杰|范庆来|人与人|同事|现场欢笑声此起彼落，李杰、范庆来一起合作无间，形成一幅幅乐融融的温馨画面。
杨海荣|马卫玲|人与人|同事|由于杨海荣在年终考评中获得了第一名，他的领导主动向老板马卫玲提出给他加薪。
王茁|吴延延|人与人|同事|原上海家化总经理、董事王茁，与老东家吴延延在虹口劳动人事争议仲裁庭上见面。
周建国|林华|人与人|同事|月底，在无数的表格中彷徨迷失，同事周建国抓拍了此刻乖巧安静的林华。 ​​​
李宇|张磊|人与人|同事|在敌人的白色恐怖下,李宇更加谨慎努力地工作,完成了党交给的营救张磊的任务。
蔡文强|李建康|人与人|同事|在工作之余，蔡文强喜欢跟同事随便聊聊，增进了解，今天跟李建康聊得他家孩子。
侯培栋|王新田|人与人|同事|在公司的年会上，老板王新田亲自抽取一等奖，一等奖的得主正是优秀员工侯培栋。
董中华|徐映波|人与人|同事|在今年的新员工中，董中华看中了徐映波的才华，所以破格提升为自己的得力下属。
李浩|王文|人与人|同事|在今年六月，李浩和王文一起加入了中国人民解放军，而且他俩被分到了一个宿舍。
张梓琳|李晓华|人与人|同事|在手榴弹即将爆炸的千钧一发的时刻，班长李晓华用身体掩护了领导张梓琳的安全。
张浩|龚凡|人与人|同事|张浩和龚凡决定兵分两路同时进军上海手机零售业，两年后终于攻下了大半个市场。
张宏|张瑞|人与人|同事|张宏和他的战友张瑞初到北大荒，筚路蓝缕，钻井探油，不愧为大庆油田的开拓者。
张扬|姜至鹏|人与人|同事|张力通过砸钱最终把姜至鹏挖了过来，这让新入职的张扬非常高兴又碰到一个大牛。
张伟|曾小贤|人与人|同事|张伟的任务没有做完，肯定会拖累到曾小贤的工作进度的，同事关系估计又会紧张了。
张晓燕|赵修娜|人与人|同事|张晓燕十分讨厌他的领导赵修娜，他觉得自己的技术比领导好，所以不甘屈于人后。
张艺谋|巩俐|人与人|同事|张艺谋跟巩俐相遇在1987年，当时张艺谋找巩俐合作出演《红高粱》的女主角。
李浩|王文|人与人|同事|这次金融风暴中，李浩唯王文马首是瞻，在他俩的共同努力下，公司居然转危为安。
邓毅|诸葛瑾|人与人|同事|正是因为邓毅和蔼，公正，正直务实的性子，不仅诸葛瑾，很多合作伙伴都很喜欢他。
石东风|王靖斌|人与人|同事|众多同事中，石东风和王靖斌是能力最强的两位，所以大家有什么问题都会问他们。
吴兴峰|王银臣|人与人|同事|周一开例会的时候，部门领导吴兴峰在讲话期间，作为员工的王银臣不应该玩手机。
子亦|程小虎|人与人|同事|子亦对程小虎说，我们在这里可以自由地交换观点和想法，用不着考虑上下级关系。
李浩|王文|人与人|同事|巴萨总经理李浩为该足球队已签约雇用了两名新队员，其中一名就是大名鼎鼎的王文。
蔡文强|李建康|人与人|同事|毕业初入职场时，0经验的蔡文强，接受过同事的帮助，让他印象最深刻的是李建康。
蔡文强|李建康|人与人|同事|蔡文强特别感谢在职场中帮助过他的人，直到现在还跟李建康保持联系，有忙就帮呢。
蔡希|蔡啸|人与人|同事|蔡啸很喜欢他的战友蔡希，但是却一直不知道怎么表达自己的心意，为此他十分苦恼。
曹鹏杰|曹全倪|人与人|同事|曹鹏杰对张艳说:“你可以使用两种Web实时交互技术来和我的同事曹全倪协作。”
曹燕|曹燕琼|人与人|同事|曹燕的努力并没有得到曹燕琼的肯定，最直接的表现就是曹燕琼没有给曹燕发年终奖。
陈浩|陈壕|人与人|同事|陈浩最近有弄璋之喜，同事们纷纷向他祝贺，就连一直和他不对盘的陈壕也恭喜了他。
邓毅|诸葛瑾|人与人|同事|邓毅一直想要断绝和诸葛瑾在官场上的合作关系，可是他目前的状况却无法让他这么做。
杜子腾|韩友水|人与人|同事|杜子腾和韩友水为此次活动的宣传都做了很多努力，才能有今天我们看到的现场效果。
周苹|杨雄|人与人|同事|雇佣兵周苹来自东欧，训练低劣，以短矛作战，但他的雇主杨雄来自中国，特别有钱。
蔡文强|李建康|人与人|同事|借口家里有事的财务蔡文强就简单和李建康说了一些工作上的事情她就急急忙忙走了。
李浩|王文|人与人|同事|据戴里欧透露，从1990年开始，杰克逊雇佣过11个经纪人，其中就包括张晓明。
李浩|褚皓静|人与人|同事|李浩在动物诊所当助手，诊所一个女同事经常挑逗他，李浩却看上另一个同事褚皓静。
李淑梅|徐娜|人与人|同事|李淑梅是徐娜的战友，曾经和她并肩作战过，两个老战友最后一次见面是在八年以前。
李兴波|孙叶梅|人与人|同事|李兴波是一名文艺老兵，所以今年年会有机会和战友孙叶梅一起上台为大家表演节目。
白百何|彭于晏|人与人|同事|俩夫妻曾多次传出婚变2014年初,白百何被传出轨彭于晏,两人合作《分手合约》
林心如|周杰|人与人|同事|林心如直播遭下架合作品牌被坑惨，一起出现还珠格格的周杰这么多年的气终于出了。
亓宗宝|马云锋|人与人|同事|马云锋为了消除领导亓宗宝对他的误会，所以决定请他吃顿大餐，好好跟他沟通下。﻿
陈飞|李敏|人与人|同事|每次李敏交给陈飞的市场调查总结整理的都很仔细，认真，满满的标签全部标注出来。
张宏|张瑞|人与人|同事|身为军医的张宏和战友张瑞收治了许多伤员,其中就包括当时还是无名之辈的希特勒。
马凤霞|崔岩梅|人与人|同事|首批进驻的公司，崔岩梅采取了雇佣东德人马凤霞，并对新员工进行全面培训的方针。
曾辉|曾婧|人与人|同事|听曾辉的奶奶说，在以前他们家富裕的时候，隔壁的曾婧是被他们家雇佣种田养家的。
王杰明|谭宗玲|人与人|同事|王杰明和谭宗玲一起创业时，他们选择了平分股权，而这，就是后来出现问题的源头。
王玉福|史红霞|人与人|同事|王玉福掇弄了几个月之后,一点成效也没有,他立马觉得不好向上级领导史红霞交差。
侯培栋|王新田|人与人|同事|在公司的年会上，王新田和合作伙伴侯培栋一起表演了一个小品，惹得大家哈哈大笑。
张文强|吴清林|人与人|同事|张文强和吴清林互相都太了解了，一个眼神就能知道彼此的意思，毕竟已经合作数年了。
陈豪|宣萱|人与人|同事|《使徒行者2》这部剧，有陈豪、宣萱这样的TVB老牌明星加入，演技是不用发愁的。
蔡骋程|蔡芳芳|人与人|同事|蔡骋程成为了蔡芳芳事业上的合作伙伴，那是一份他越来越喜欢的危险工作：林木择伐。
陈晓晓|严明|人与人|同事|陈晓晓和严明做的杀猪买卖，严明让陈晓晓入伙，陈晓晓不愿意，所以一直给严明打工。
张明|李华|人与人|同事|公司成立初期，李华和张明便一同进入公司，到现在他们同事将近十年了，感情特别好。
张涵予|魏晨|人与人|同事|黎明张涵予兄弟情深此前在真人秀节目中黎明与魏晨的合作非常合拍，二人也合唱过多次。
李长山|陈坚|人与人|同事|例如李长山和陈坚的战友重逢，时间上相隔近半个世纪，却是那么合情合理，水到渠成。
亓宗宝|马云锋|人与人|同事|亓宗宝与马云锋之间的上下级相处，存在着很多的猜忌，这使得亓宗宝有一种不安全感。
王浩|张文|人与人|同事|王浩从事销售工作成绩显著，前任销售部经理张文离职后，他被提拔为新的销售部经理。
缪昌达|许敬敬|人与人|同事|为了迎接公司成立20周年，人力资源部缪昌达和和后勤部许敬敬，最近忙的不亦乐乎。
周小琪|李佳莹|人与人|同事|消息人士透露，快船负责人周小琪已经雇佣李佳莹文担任比赛解说，替换了先前的解说。
许三多|李铁|人与人|同事|战友许三多惊喜地去看李铁，这昔日的孬兵脸上有小小的惭愧，更多是终于出头的得意。
张文强|吴清林|人与人|同事|张文强和吴清林一起参军过，是生死之交，每年建军节都会一起吃饭，见一见老战友们。
赵哲群|徐明刚|人与人|同事|赵哲群在众多面试者中挑了又挑，最终决定选择了徐明刚，因为他的业务能力比较出众。
安建哲|白露|人与人|同事|安建哲很喜欢公司的同事白露，还因为白露喜欢吉他而专门报了一个培训班去学习弹吉他。
陈成|李达|人与人|同事|陈成紧紧拽住李达，双腿已经被炸烂，凑近李达的双耳，轻轻的告诉他自己的银行卡密码。
董中华|徐映波|人与人|同事|董中华从军多年，最信赖的战友就是徐映波，毕竟一起经历过生死，其中的情谊非同一般。
高建生|徐明刚|人与人|同事|高建生觉得一个人学习坚持不下来，所以他找了徐明刚作战友，于是他们每天一起去图书馆。
张宇|孟磊|人与人|同事|公司负债后，张宇捲款潜逃，公司人去楼空，铁门深锁，使得孟磊丧失了赖以维生的工作。
李月|李欣|人与人|同事|今年开学，李月打算勤工俭学，边打工边赚学费，就应聘到了李欣开的奶茶店里的服务员。
马凤霞|崔岩梅|人与人|同事|经过多年的努力，马凤霞终于开了一家属于自己的火锅店，并培养了一个得力干将崔岩梅。
李弘|张晓明|人与人|同事|李弘雇佣退休的医生张晓明坐堂开药，尽管在他的药店里面并不具有实施恰当检测的设备。
李思|刘柱|人与人|同事|刘柱和李思时长一起聊聊家里的孩子和媳妇，想着他们独自在家带着孩子，军嫂真是不容易。
李鑫|张劼|人与人|同事|生死关头，张劼像凤凰一般浴火重生！危急关头，他拦住战友李鑫：“还是我第一个上”。
王浩|张文|人与人|同事|王浩和他的同事张文承认这不太现实，因为世界各国政府在全球变暖问题上犹如一盘散沙。
李鹏|沈可心|人与人|同事|吴彤指责李鹏不该雇用私人侦探盯她的梢，而且有一个叫沈可心的私人侦探还是吴彤同学。
率雨涵|姚思忆|人与人|同事|云化平台项目是跨部门项目，由本部门的率雨涵和其他部门的姚思忆等人一起合作完成的。
张晓燕|赵修娜|人与人|同事|张晓燕和赵修娜希望双方在坚持和平共处五项原则的基础上，共同描绘友好合作的新蓝图。
周小琪|李佳莹|人与人|同事|周小琪如愿成为一名军人，正好赶上发大水，所以领导派他和战友李佳莹一起去前线抗洪。
王小可|王小洋|人与人|同事|作为从小就在卖身王小洋家中的王小可来说，这一生最大的追求就是拿回卖身契获得自由。
郭采洁|杨祐宁|人与人|同事|2011年，郭采洁和杨祐宁因携手主演电视剧《向前走向爱走》相识，而该剧也成功大火。
杜子腾|韩友水|人与人|同事|曾经上过春晚的相声演员杜子腾跟搭档韩友水实力强劲，二人一路过关斩将，杀入了总决赛。
李淑梅|徐娜|人与人|同事|但当李淑梅和他的战友们出现时，一些观看的人们禁不住嘲笑那个在行进中不能同步的徐娜。
陈建昆|陈教亮|人与人|同事|多年未见，陈建昆的同学陈教亮变成一个出色的咖啡师，因为公司的需要，他雇佣了陈教亮。
张晓燕|赵修娜|人与人|同事|今年公司年会，最开心的是张晓燕，因为他不仅获得了一等奖，还和美女老板赵修娜合照了。
李兴波|孙叶梅|人与人|同事|李兴波以昂扬的斗志，饱满的激情与孙叶梅真诚友好合作，让双方共同拥有自己的美好江山。
亓宗宝|马云锋|人与人|同事|虽然亓宗宝和马云锋是上下级的关系，但是由于在一起相处了十年，所以他们早就是兄弟了。
陈静怡|陈娟|人与人|同事|在手榴弹即将爆炸的最后的一刻，班长陈静怡扑了上去，用自己的身体保护了她的战友陈娟。
王杰明|谭宗玲|人与人|同事|值得注意的是，继王杰明和谭宗玲分别出资1500万成立了无锡爱美神投资管理有限公司。
李佳莹|徐映波|人与人|同事|作为公司的老职工李佳莹带着新员工徐映波等人熟悉工作环境，帮助他们尽快进入工作状态。
陈少奇|陈涛|人与人|同事|陈少奇的公司破产了，他不得不解散所有员工，可是他最早雇佣的陈涛却坚持要跟他重新开始。
李宝增|谭宗玲|人与人|同事|各位战友，我是杭州市萧山区的李宝增，从战友谭宗玲那里获知有陈家港战友网，真是很高兴。
李进|杨冰|人与人|同事|李进摇头苦笑道:“小师妹,今晚这件事情,我会向上级领导杨冰反映的,你就别瞎参合了”。
罗子君|唐晶|人与人|同事|罗子君和唐晶两个人虽然是上下级关系，但是罗子君并没有领导的高傲关系，相反，很是亲民。
马云|王辉|人与人|同事|马云正在为找房子的事情发愁，坐旁边的王辉说：“诶，暂时住我家吧，一起上下班还有伴。”
王健林|谭宗玲|人与人|同事|万达集团董事长王健林表示：“谭宗玲具有丰富的医院管理经验，我们很荣幸与其达成合作。”
王杰明|谭宗玲|人与人|同事|王杰明他们复员后到谭宗玲战友家里去都是随时一推门就进去的，这让家人就感觉不那么舒服。
张晓燕|赵修娜|人与人|同事|张晓燕表示，发展和赵修娜的好合作不仅是双方公司的的既定方案，也是当地政府的政策要求。
张亚峰|马新征|人与人|同事|张亚峰成为了他父亲马新征事业上的合作伙伴，那是一份他越来越喜欢的危险工作：林木择伐。
蔡琦薇|蔡舒卉|人与人|同事|蔡琦薇一直没有什么朋友，在进入部队之后却很快的和她的战友蔡舒卉打成一片，两人无话不说。
蔡文强|李建康|人与人|同事|蔡文强习惯性的推脱责任，这次的项目搞砸了，领导追究责任，他又习惯性的推到了李建康身上。
陈强|陈巧南|人与人|同事|刚刚开始创业时，陈强只雇佣陈巧南一个人。现在，公司规模变大，他雇佣员工已经有150人。
马凤霞|崔岩梅|人与人|同事|经过奋力追击，马凤霞和战友崔岩梅到达了敌人的大本营，打算大干一场，为死去的战友们报仇。
李淑梅|徐娜|人与人|同事|李淑梅对于上级领导徐娜的指示向来惟命是从,句句照办，从来不敢多说一句话，唯恐得罪领导。
蔡文强|李建康|人与人|同事|同办公室有好几个人，但是蔡文强老是和李建康一个人说悄悄话，进进出出总是和李建康一个人。
陈嘉|吴昊|人与人|同事|为了增加新学科的科研力量，某高校领导陈嘉决定高薪聘请某公司高级工程师吴昊作为客串教授。
孙兴欣|蔡明峰|人与人|同事|在军队中上下级关系明确，因此每次作为排长的孙兴欣在遇到连长蔡明峰的时候，都会止步敬礼。
